"","player","year","draft_year","qbr_pct","mean_epa","grades_offense","cpoe","pressure_to_sack_rate","dropbacks","qbr_pct_tot","mean_epa_tot","grade_avg","cpoe_tot","ptsr_tot","plays_tot"
"278","Tom Brady",2019,2000,0.658524749982863,0.02741864628695,79,-2.53206731100393,13.7,680,0.975974394325955,0.185820821703601,86.6869699306091,1.63802309922167,0.148623279098874,11871
"279","Alex Smith",2012,2005,0.657772944347798,0.14636288674491,68,5.23369885776021,33.3,256,0.676150969530275,0.0309547597539487,69.8296921549156,-0.359460613402984,0.203784570596798,6155
"280","David Garrard",2008,2002,0.656785450248363,0.0554456995634964,76.3,3.38284806720204,20.2,616,0.779489288723323,0.0599047501638168,73.5797187899446,3.11655915570993,0.192399049881235,2463
"281","Alex Smith",2014,2005,0.656573573294263,0.0922259549956016,72.9,-1.32050865509531,23,546,0.676150969530275,0.0309547597539487,69.8296921549156,-0.359460613402984,0.203784570596798,6155
"282","Matthew Stafford",2024,2009,0.656484215566396,0.0726027780684284,74.7,-0.835492637073785,17.5,628,0.848358569582663,0.0779857511209702,77.2090909090909,-1.07672975651007,0.180039138943249,10152
"283","Kurt Warner",2009,NA,0.655841001172064,0.0699472858904025,74.9,5.1218911926163,14.4,604,0.807258351527267,0.0815436597808323,73.5905864958107,4.46924263283082,0.140672782874618,2044
"284","Ryan Fitzpatrick",2014,2005,0.655675536459943,0.0741689971309512,74.5,0.344938645439763,14.9,365,0.579017019221932,0.0214060981796244,65.4498023005032,-0.630337029579215,0.160486995019369,5674
"285","Ryan Tannehill",2013,2012,0.653854451978538,0.00870417210191131,80.4,0.118186936662015,26.6,661,0.787563695764108,0.0411447439112735,75.8522718944668,1.50029000300119,0.21996879875195,5646
"286","Philip Rivers",2019,2004,0.652799510742246,0.0741885634229971,74.3,3.71505078417616,15.1,633,0.917394847674772,0.140416573109404,78.8187452677123,3.3383302806734,0.156499520919834,9390
"287","Lamar Jackson",2025,2018,0.651320023089606,0.0763427676063115,74,1.75868267129207,23.1,368,0.947985789496349,0.151695555005889,82.6389319092123,1.71496895980152,0.186909090909091,4479
"288","Derek Carr",2021,2014,0.651150280927431,0.0371038706201479,77.6,1.57176125508088,17.1,744,0.755940936656482,0.0328710814177297,74.4728541964144,0.476696190573837,0.159458051068265,6369
"289","Dak Prescott",2018,2016,0.650414577616851,0.0669756642068721,74.8,0.707757991963419,23.4,680,0.91826649078844,0.126672625636074,80.1896866606983,1.56837276878728,0.162627894453419,5757
"290","Jameis Winston",2018,2015,0.649687992441554,0.119670130973127,69.9,2.20036540609902,18,441,0.745561601925387,0.0720905685325468,70.2280481137233,0.952603131156615,0.172628304821151,3739
"291","Justin Herbert",2025,2020,0.649191316026518,0.0312976600965796,78,1.3245313335921,20.8,660,0.916847081363501,0.0880793321491553,83.5201348988259,0.290545894438753,0.168914123491838,4098
"292","Drew Brees",2020,2001,0.648722513507375,0.101567881759782,71.5,0.427353786997381,10.7,478,0.972869350048072,0.178803718600378,86.2635875620379,4.13183080485271,0.133609333835152,9937
"293","Donovan McNabb",2006,NA,0.647173709978028,0.105848147275233,71,-2.46994248073962,16.3,358,0.700649329482049,0.0467187215252501,69.8044605809129,-1.44966205251565,0.192148760330579,2933
"294","Tony Romo",2009,NA,0.64682733650419,0.144702980037738,67.4,0.489080292560148,19.5,676,0.888452665955759,0.138554442608871,75.5349141455437,3.60954522236787,0.171518987341772,4927
"295","Tom Brady",2022,2000,0.643746793016304,0.0326863685120873,77.5,-0.566524381671722,14.5,829,0.975974394325955,0.185820821703601,86.6869699306091,1.63802309922167,0.148623279098874,11871
"296","Ryan Tannehill",2022,2012,0.642909467765666,0.0603141658854118,74.9,0.53877252321514,24.4,374,0.787563695764108,0.0411447439112735,75.8522718944668,1.50029000300119,0.21996879875195,5646
"297","Derek Carr",2023,2014,0.64234710754411,0.0349097511384883,77.2,3.03275788890244,17.1,588,0.755940936656482,0.0328710814177297,74.4728541964144,0.476696190573837,0.159458051068265,6369
"298","Russell Wilson",2024,2012,0.637321379950204,0.00621317096105553,79.5,5.1040163753256,23.1,426,0.906928024300898,0.0941193665854502,81.7031982670744,4.81271859477548,0.19652448657188,8157
"299","Matt Ryan",2019,2008,0.637134830504019,0.0441016292055555,76,1.8014334622076,17.8,686,0.905821684389687,0.103304957449785,80.730351371077,2.39272746788411,0.1603125,9661
"300","Jared Goff",2019,2016,0.636737279878801,0.0829213158978257,72.4,-1.78864677812554,9.2,662,0.833830196091678,0.0923319973753453,74.6770649825494,0.0756370606061197,0.15255905511811,6068
"301","Jameis Winston",2016,2015,0.636102159315906,0.0868000061233445,72,1.65731390405978,14.6,632,0.745561601925387,0.0720905685325468,70.2280481137233,0.952603131156615,0.172628304821151,3739
"302","Joe Flacco",2012,2008,0.635758319311565,0.0724233825716788,73.3,0.491163540141663,18.5,705,0.62135294673375,0.00291451803018205,69.3721313461771,-0.559324360465622,0.171396140749149,8401
"303","Tyrod Taylor",2017,2011,0.635418594341237,0.0243699015063532,77.7,0.150691712862693,22.5,552,0.723827192317227,0.0405367941619109,71.7542250530786,0.646329738804245,0.206933911159263,2506
"304","Trent Edwards",2008,NA,0.634426549155824,0.0279870928101183,77.3,2.4737801111612,20,416,0.402129945587347,-0.0931205078880416,66.7808429118774,-0.678550324269703,0.194285714285714,1059
"305","Jameis Winston",2017,2015,0.63120986329251,0.0647413109924838,73.7,4.92592078515853,19.9,500,0.745561601925387,0.0720905685325468,70.2280481137233,0.952603131156615,0.172628304821151,3739
"306","Marcus Mariota",2018,2015,0.630961490948517,0.0308795623900103,76.8,3.44679635076137,29.8,409,0.702020087260064,0.043041295815381,70.2204696810375,1.26654699106393,0.233261339092873,3062
"307","Ryan Tannehill",2014,2012,0.629747968359456,0.0430293467261796,75.6,2.22951323807645,18.5,644,0.787563695764108,0.0411447439112735,75.8522718944668,1.50029000300119,0.21996879875195,5646
"308","Matt Ryan",2013,2008,0.62890528025217,0.0315490225344548,76.6,2.83406733443696,15.2,703,0.905821684389687,0.103304957449785,80.730351371077,2.39272746788411,0.1603125,9661
"309","Ryan Fitzpatrick",2013,2005,0.621760066193886,0.11869349335954,68.1,1.03897196349016,14.3,399,0.579017019221932,0.0214060981796244,65.4498023005032,-0.630337029579215,0.160486995019369,5674
"310","Mitchell Trubisky",2022,2017,0.620249628377593,0.0252491159393164,76.6,1.6080367026356,19.3,195,0.578425643976307,0.0201044903048411,65.5377222489188,-0.648449227031768,0.1953125,2354
"311","Trevor Lawrence",2024,2021,0.617397701539152,0.0210102378723744,76.8,-0.968420406913056,20,317,0.758679645533799,0.0222559806540314,75.61973727422,-1.26979408718291,0.163561076604555,3168
"312","Blake Bortles",2017,2014,0.616150904983816,0.100505823009803,69.4,-3.15181071176225,12.1,671,0.407929868817881,-0.0236951983358351,60.7524983776768,-4.60563397837235,0.186915887850467,3194
"313","Aaron Rodgers",2024,2005,0.613918497172799,0.00763157278528628,77.8,-2.58397926694491,22.5,643,0.964422122476818,0.163827268420847,85.178209317524,2.99957662314051,0.206874802901293,10789
"314","Jay Cutler",2007,2006,0.613664381286337,0.0845861805584269,70.7,2.08144542483384,18.4,507,0.609306851373976,0.00151636696416419,68.8570619404349,0.853191268363745,0.174986580783682,5575
"315","Teddy Bridgewater",2014,2014,0.611496718972556,0.0297873600182764,75.6,0.0150030347132924,20.7,474,0.717285920985617,0.0486039204260432,70.6217661691542,2.27714308156756,0.183189655172414,2449
"316","Joe Burrow",2023,2020,0.610634956937058,0.00417842171227828,77.9,1.23375170675778,19.5,403,0.96144033799869,0.11969978598596,88.4529583211892,4.27018863413141,0.222836095764273,3504
"317","C.J. Stroud",2024,2023,0.610379855930419,-0.0177342160195848,79.9,-1.21444905003261,23,703,0.808322455512967,0.0502852662476123,76.5215425531915,-0.894767989241888,0.185185185185185,1904
"318","Andy Dalton",2016,2011,0.610219156133549,0.0831900089054084,70.6,2.81222276527063,22.7,627,0.651017645246105,0.00911870113984911,70.4172870269428,-0.237496620137344,0.207317073170732,6547
"319","Ryan Fitzpatrick",2019,2005,0.608969541342916,0.0181905197016965,76.5,-0.545832233665923,17.4,580,0.579017019221932,0.0214060981796244,65.4498023005032,-0.630337029579215,0.160486995019369,5674
"320","Jason Campbell",2011,2005,0.608556176142402,0.0700429595453221,71.7,2.72631840205487,8.2,178,0.553235691292,0.00251091050230061,65.8374911660777,-0.640867397001132,0.178010471204188,2866
"321","Matthew Stafford",2018,2009,0.607895221050929,0.00329449371662508,77.8,-2.11002508945325,21.5,608,0.848358569582663,0.0779857511209702,77.2090909090909,-1.07672975651007,0.180039138943249,10152
"322","Trevor Lawrence",2023,2021,0.60717859634116,-0.0178628106476269,79.7,0.90325108418862,18.4,645,0.758679645533799,0.0222559806540314,75.61973727422,-1.26979408718291,0.163561076604555,3168
"323","Aaron Rodgers",2015,2005,0.606320108104368,0.0293247019006741,75.3,-0.93715165935585,17.9,745,0.964422122476818,0.163827268420847,85.178209317524,2.99957662314051,0.206874802901293,10789
"324","Joe Flacco",2010,2008,0.604747624934353,0.0510122423819857,73.2,2.61163040455701,24.1,618,0.62135294673375,0.00291451803018205,69.3721313461771,-0.559324360465622,0.171396140749149,8401
"325","Carson Wentz",2019,2016,0.602746183243722,0.0137255435475531,76.5,-0.767416508249528,15.6,679,0.699974312784475,0.0246883244780608,71.7746132386508,-0.582893685404497,0.193265007320644,4099
"326","Matt Schaub",2008,2004,0.602706982370265,0.0723657994745227,71.1,4.97358320357039,17.8,416,0.823389017341311,0.0775286493325375,75.1906028870648,2.2093969176906,0.152347209920283,3571
"327","Cam Newton",2011,2011,0.602607105629817,0.113579414676184,67.3,-0.357465539676501,16.8,600,0.749473134882384,0.0574489318781249,71.8133707865169,-1.50275250415999,0.187700534759358,6142
"328","Shaun Hill",2008,NA,0.601724051582487,0.086872661658252,69.7,3.34563728765393,24.2,325,0.639539375785743,0.0103838435057746,69.673150887574,-0.408555903662009,0.202409638554217,1360
"329","Jake Locker",2013,2011,0.59715083268911,0.0781735357471524,70.2,1.39293982596188,19.3,213,0.514423081781525,-0.0132069487759011,65.280119760479,-2.38622127265332,0.212765957446809,856
"330","Marcus Mariota",2017,2015,0.595834063139264,0.0120476610405629,76.2,0.808222274024426,20.3,588,0.702020087260064,0.043041295815381,70.2204696810375,1.26654699106393,0.233261339092873,3062
"331","Eli Manning",2014,2004,0.595432987101589,0.0693437190733286,70.9,0.833179187312295,15.5,635,0.694153615545357,0.0282976552440639,71.1055609519184,-0.671334258350571,0.149146110056926,8283
"332","Damon Huard",2006,NA,0.595337307782916,0.0768807000014265,70.2,-3.27462158773256,20.3,262,0.477633318183392,-0.06767978638751,68.3687845303867,0.8462621602433,0.268722466960352,734
"333","Donovan McNabb",2009,NA,0.595001287193664,0.0668632636056841,71.1,-0.575890667065019,26,537,0.700649329482049,0.0467187215252501,69.8044605809129,-1.44966205251565,0.192148760330579,2933
"334","Alex Smith",2013,2005,0.593827219421391,0.0801510960026393,69.8,-1.67919727783221,18.3,645,0.676150969530275,0.0309547597539487,69.8296921549156,-0.359460613402984,0.203784570596798,6155
"335","Cam Newton",2018,2011,0.593251332495991,0.0677902882359705,70.9,3.0426969284003,16.7,531,0.749473134882384,0.0574489318781249,71.8133707865169,-1.50275250415999,0.187700534759358,6142
"336","Mitchell Trubisky",2018,2017,0.591578068630893,0.14591112858463,63.6,1.67313466363086,16,544,0.578425643976307,0.0201044903048411,65.5377222489188,-0.648449227031768,0.1953125,2354
"337","Vince Young",2010,2006,0.591565452945229,0.106789947412508,67.2,1.66951161238455,22,182,0.467286316164229,-0.00206187246685713,61.8527146464646,-0.975633373872729,0.176113360323887,1655
"338","Taysom Hill",2021,NA,0.591217394817466,0.0217994289513858,75,-7.09601321558314,14.5,160,0.78758456357668,0.0851327100318735,71.8408854166667,-1.06793671546366,0.205479452054795,847
"339","Kenny Pickett",2022,2022,0.589524255304208,0.015164468275002,75.5,0.818129069598387,19.3,444,0.541289859996523,-0.0646188601933927,71.3467177242888,-0.906855467496974,0.19496855345912,951
"340","Matt Cassel",2010,2005,0.589134792279527,0.0963717624747469,68,-0.964132943651178,15.7,519,0.354325884367392,-0.0549802196984239,60.7363427445831,-2.15813261771977,0.216547497446374,3086
"341","Cody Kessler",2016,2016,0.588668403719812,0.0862626973813609,68.9,4.70083505695403,20,221,0.397378964510809,-0.0555517231897081,63.1028571428571,3.15937220605452,0.253886010362694,427
"342","Matt Hasselbeck",2007,1998,0.587120298542987,0.0601762307429994,71.2,2.24918058400162,19.4,681,0.520380978669655,-0.0372756484573726,67.7805502063274,-1.22834841806829,0.216981132075472,3654
"343","Matt Cassel",2008,2005,0.58682484711486,0.15448795197219,62.5,1.37435814450243,28,602,0.354325884367392,-0.0549802196984239,60.7363427445831,-2.15813261771977,0.216547497446374,3086
"344","Marc Bulger",2006,NA,0.586034960175979,0.0659256504217999,70.6,1.63514981509516,28.7,642,0.342528029448101,-0.0857579029999031,62.8936499171728,-2.13441434874899,0.288981288981289,1813
"345","Jake Delhomme",2008,NA,0.585372017601576,-0.00190393354634586,76.8,-1.67677442549573,19.3,475,0.400318081021712,-0.0635135794077754,63.9843889955214,-0.885807887025964,0.189125295508274,1569
"346","Kyler Murray",2025,2019,0.585058078220944,0.047850433667854,72.2,-0.52878065094067,23.9,195,0.794833545148877,0.0501598653424721,75.5458480565371,0.679140995148188,0.195219123505976,3670
"347","Todd Collins",2007,NA,0.584225907589256,0.045088327752046,72.4,2.90925168718388,18.5,167,NA,NA,NA,NA,NA,NA
"348","Kirk Cousins",2024,2012,0.58422471733156,0.0244449281560275,74.3,0.958732513868563,17.3,485,0.840447634789991,0.0639162014045631,77.8174397314617,2.16821688592393,0.156331877729258,6663
"349","Philip Rivers",2016,2004,0.581801183703145,0.0618427107115218,70.7,0.214778698211887,14.4,622,0.917394847674772,0.140416573109404,78.8187452677123,3.3383302806734,0.156499520919834,9390
"350","Joe Flacco",2018,2008,0.581421431564784,0.0474504164142306,72,-2.61227802694005,14.2,400,0.62135294673375,0.00291451803018205,69.3721313461771,-0.559324360465622,0.171396140749149,8401
"351","Russell Wilson",2021,2012,0.580794543375343,0.0263648413927651,73.9,3.19633394711376,20,460,0.906928024300898,0.0941193665854502,81.7031982670744,4.81271859477548,0.19652448657188,8157
"352","Cam Newton",2014,2011,0.580079411815984,0.00195773110637656,76.1,-2.56330852794368,19.2,593,0.749473134882384,0.0574489318781249,71.8133707865169,-1.50275250415999,0.187700534759358,6142
"353","Andy Dalton",2013,2011,0.579364035353808,0.0612073132188822,70.6,1.06790761872766,18.3,697,0.651017645246105,0.00911870113984911,70.4172870269428,-0.237496620137344,0.207317073170732,6547
"354","Marcus Mariota",2016,2015,0.575060050991605,0.099456859005879,66.8,1.37488646496401,15.8,499,0.702020087260064,0.043041295815381,70.2204696810375,1.26654699106393,0.233261339092873,3062
"355","Philip Rivers",2015,2004,0.574040840545555,0.0650589937343563,69.9,2.73732583048523,14.3,711,0.917394847674772,0.140416573109404,78.8187452677123,3.3383302806734,0.156499520919834,9390
"356","Aaron Rodgers",2022,2005,0.572174229390211,-0.018825124595145,77.5,0.547041147947311,20.4,588,0.964422122476818,0.163827268420847,85.178209317524,2.99957662314051,0.206874802901293,10789
"357","Justin Fields",2024,2021,0.571585380771402,0.0513799017781957,71,2.03074514865875,20.3,197,0.55467566731737,-0.0399573095472281,69.7859649122807,-0.835407857894897,0.229274611398964,1969
"358","Lamar Jackson",2021,2018,0.571545224317608,0.060043259269872,70.2,0.679499481244871,21.8,470,0.947985789496349,0.151695555005889,82.6389319092123,1.71496895980152,0.186909090909091,4479
"359","Baker Mayfield",2025,2018,0.570780688410019,0.0616784954313698,70,-2.11614655928096,16.2,630,0.799481316813573,0.0560112935566795,75.3476333907057,-0.523748714759328,0.209929078014184,4712
"360","Alex Smith",2015,2005,0.569713916094368,0.0696201957188707,69.2,0.140290376369354,19.7,656,0.676150969530275,0.0309547597539487,69.8296921549156,-0.359460613402984,0.203784570596798,6155
"361","Carson Palmer",2011,2003,0.56965470118297,0.101085641043079,66.3,2.77070904755516,16.2,350,0.740883921606478,0.0567269516676051,71.333719938598,2.06947404338791,0.156570841889117,5904
"362","Russell Wilson",2023,2012,0.569155606689079,-0.0209475136207154,77.5,4.85304437487958,20.6,530,0.906928024300898,0.0941193665854502,81.7031982670744,4.81271859477548,0.19652448657188,8157
"363","Matt Ryan",2009,2008,0.567679940412416,0.0986119801596694,66.4,-0.669365374505382,15.2,482,0.905821684389687,0.103304957449785,80.730351371077,2.39272746788411,0.1603125,9661
"364","Colt McCoy",2010,2010,0.567430771753438,0.00500229983839984,75,1.96520924568176,29.5,261,0.344853374610638,-0.0603262566662837,60.7024630541872,-0.673491647118642,0.251101321585903,1461
"365","Carson Palmer",2016,2003,0.56500024655131,0.0206799407438769,73.4,0.393785204871199,16.2,644,0.740883921606478,0.0567269516676051,71.333719938598,2.06947404338791,0.156570841889117,5904
"366","Seneca Wallace",2008,2003,0.564686324336415,0.034583634953368,72.1,-3.00469672928254,13.2,265,0.347867735989342,-0.0644543537235602,61.2455934195065,-2.19677365107278,0.195121951219512,867
"367","Jason Campbell",2007,2005,0.563562847896654,0.0251043462523841,72.9,1.64943230361795,15.2,460,0.553235691292,0.00251091050230061,65.8374911660777,-0.640867397001132,0.178010471204188,2866
"368","Matthew Stafford",2012,2009,0.561890041655763,0.0163270287568964,73.6,-2.544393199483,13.8,775,0.848358569582663,0.0779857511209702,77.2090909090909,-1.07672975651007,0.180039138943249,10152
"369","Kirk Cousins",2018,2012,0.560639006260517,-0.0464767574648941,79.3,2.61061816803507,15.4,669,0.840447634789991,0.0639162014045631,77.8174397314617,2.16821688592393,0.156331877729258,6663
"370","Ben Roethlisberger",2020,2004,0.560632098150248,0.0654227940805905,69,-0.527425154557214,9,694,0.872477730964763,0.103001646829373,77.1441827805985,2.37271850468163,0.201841620626151,9351
"371","Sam Darnold",2022,2018,0.559959922194756,0.138830863373726,62.2,4.89283502101898,16.4,162,0.562658000739064,-0.0173987072537432,68.1403943830296,0.320302740433737,0.183641975308642,3427
"372","Jameis Winston",2019,2015,0.558416900235011,0.0703912050644694,68.4,0.666849717300459,20.2,705,0.745561601925387,0.0720905685325468,70.2280481137233,0.952603131156615,0.172628304821151,3739
"373","Jameis Winston",2015,2015,0.557942885299719,0.0841834915079787,67.1,-0.0207041039666296,12,597,0.745561601925387,0.0720905685325468,70.2280481137233,0.952603131156615,0.172628304821151,3739
"374","Ryan Fitzpatrick",2015,2005,0.557520093514856,0.120827114762154,63.7,-1.52664933885847,8.9,615,0.579017019221932,0.0214060981796244,65.4498023005032,-0.630337029579215,0.160486995019369,5674
"375","Derek Carr",2015,2014,0.556244650612894,-0.0136980156340858,76,-2.77586685647445,16.9,621,0.755940936656482,0.0328710814177297,74.4728541964144,0.476696190573837,0.159458051068265,6369
"376","Ryan Tannehill",2016,2012,0.551290054831428,0.00239782661165944,74.2,5.3111075259882,17,435,0.787563695764108,0.0411447439112735,75.8522718944668,1.50029000300119,0.21996879875195,5646
"377","Carson Wentz",2021,2016,0.550968217740947,0.0380261185894391,70.9,-2.12075262662151,15.2,575,0.699974312784475,0.0246883244780608,71.7746132386508,-0.582893685404497,0.193265007320644,4099
"378","Matt Schaub",2007,2004,0.549982186753209,-0.0647881002049722,80.3,5.78631844533526,14.4,313,0.823389017341311,0.0775286493325375,75.1906028870648,2.2093969176906,0.152347209920283,3571
"379","Jayden Daniels",2025,2024,0.548555100019579,-0.00711497744848301,74.9,-2.72908712598099,18.6,244,0.959360659908009,0.133575555742011,86.6910204081633,1.87613955043718,0.194366197183099,1078
"380","Gardner Minshew",2020,2019,0.547408479655865,0.0692237060535723,67.8,4.27442129375865,20.8,378,0.518247231990354,-0.00548788531436491,64.7715145436309,-1.19140440113208,0.190611664295875,2012
"381","Carson Palmer",2010,2003,0.544081662233138,0.0212752480268829,72,0.775185539338828,15,621,0.740883921606478,0.0567269516676051,71.333719938598,2.06947404338791,0.156570841889117,5904
"382","Jared Goff",2020,2016,0.540696385788785,0.0265243422971572,71.3,0.909711030329887,14.5,651,0.833830196091678,0.0923319973753453,74.6770649825494,0.0756370606061197,0.15255905511811,6068
"383","Tua Tagovailoa",2021,2020,0.540028337381116,0.0586531583521007,68.3,1.92541968665625,14.4,428,0.829241027837772,0.0967667853471006,73.9006259204713,2.0909679449364,0.193504736129905,2733
"384","Kirk Cousins",2025,2012,0.538623630440045,-0.0259803808222388,76,-2.79932229542265,12.6,289,0.840447634789991,0.0639162014045631,77.8174397314617,2.16821688592393,0.156331877729258,6663
"385","Daniel Jones",2020,2019,0.538493035047127,-0.0521459910927966,78.4,-2.24334277143633,21.6,516,0.66402305786485,-0.000218385322785444,71.9906939558682,-0.0200274713027343,0.193836171938362,3348
"386","Brandon Weeden",2015,2012,0.53822585552349,0.0639184409247357,67.7,4.36875633627391,25.6,159,0.283865949457034,-0.0505387790402166,56.3003762935089,-3.17644766331967,0.204334365325077,1075
"387","Matthew Stafford",2014,2009,0.534110102438225,0.0534532576419952,68.4,-4.48628875707823,21.1,711,0.848358569582663,0.0779857511209702,77.2090909090909,-1.07672975651007,0.180039138943249,10152
"388","Jason Campbell",2008,2005,0.529772608582335,-0.00170774159237053,73.2,-1.74605194217934,21.3,572,0.553235691292,0.00251091050230061,65.8374911660777,-0.640867397001132,0.178010471204188,2866
"389","Baker Mayfield",2019,2018,0.529703756599866,-0.0191387285012046,74.8,-2.95522035213939,20.2,592,0.799481316813573,0.0560112935566795,75.3476333907057,-0.523748714759328,0.209929078014184,4712
"390","Teddy Bridgewater",2020,2014,0.528931247205636,0.0759328503213153,66,4.03864740817023,17.9,560,0.717285920985617,0.0486039204260432,70.6217661691542,2.27714308156756,0.183189655172414,2449
"391","Sam Bradford",2015,2010,0.528551371113831,-0.0318893092668498,75.9,-0.263287532645047,15.3,570,0.52832133695777,-0.052169890755728,69.5458036543822,-1.78140429316448,0.181399631675875,3238
"392","Marcus Mariota",2025,2015,0.528141946735422,0.0167169029568966,71.4,3.19710616554533,18.2,262,0.702020087260064,0.043041295815381,70.2204696810375,1.26654699106393,0.233261339092873,3062
"393","Nick Mullens",2018,NA,0.527942387688797,0.0904570836355967,64.6,1.93676142400252,15.6,292,0.551881413069736,0.0700412319097937,59.6071510957324,1.50794271770341,0.148606811145511,879
"394","Derek Carr",2018,2014,0.526610786783707,-0.00390132649060131,73.2,3.79729390651382,27.9,612,0.755940936656482,0.0328710814177297,74.4728541964144,0.476696190573837,0.159458051068265,6369
"395","Mark Sanchez",2010,2009,0.522937038985722,0.0131074861490855,71.4,-4.64491917797584,16.9,639,0.245949507416896,-0.0900688384403283,57.5439338235294,-4.24661664741505,0.221789883268482,2774
"396","Cam Newton",2017,2011,0.519226716829011,0.0398703631396853,68.7,-2.0877165461962,20.1,603,0.749473134882384,0.0574489318781249,71.8133707865169,-1.50275250415999,0.187700534759358,6142
"397","Donovan McNabb",2007,NA,0.517278659349352,0.0667685295442521,66.1,-0.584046260375809,22.3,546,0.700649329482049,0.0467187215252501,69.8044605809129,-1.44966205251565,0.192148760330579,2933
"398","Andrew Luck",2012,2012,0.513664091244472,0.0577465187989447,66.7,-4.66529747221007,15.2,764,0.864984268570616,0.0849663287576341,78.0720705064548,-1.17552394427875,0.123580494321977,4073
"399","Eli Manning",2015,2004,0.513240305279928,0.0683175798064667,65.7,-1.25324360171302,12.2,653,0.694153615545357,0.0282976552440639,71.1055609519184,-0.671334258350571,0.149146110056926,8283
"400","Kyle Orton",2010,2005,0.511362275133539,0.0420289342965161,68,-1.8891123383634,19.9,545,0.480820090373252,0.00204296155455509,62.1713095238095,-1.61266489602616,0.181695827725437,2544
"401","Justin Fields",2023,2021,0.509424602423725,-0.0310181892319264,74.6,0.792793191112248,19.3,456,0.55467566731737,-0.0399573095472281,69.7859649122807,-0.835407857894897,0.229274611398964,1969
"402","Taysom Hill",2020,NA,0.508748635502525,0.0434789703538006,67.7,6.81187245300261,25.9,155,0.78758456357668,0.0851327100318735,71.8408854166667,-1.06793671546366,0.205479452054795,847
"403","Bryce Young",2024,2023,0.508376523109459,-0.0295707796187558,74.4,0.665414748417634,16.9,450,0.378299779349147,-0.101680233906814,66.2955367913148,-0.158362160790655,0.186046511627907,1667
"404","Chad Henne",2009,2008,0.507900048684257,0.0168167794343819,70.1,-0.0909439332029793,24.1,484,0.401977714255495,-0.0513305108031983,62.9604806408545,-1.68985523982438,0.211781206171108,2284
"405","Kerry Collins",2010,NA,0.50577300340092,0.0381600238665246,68,-0.848852229954132,13.4,292,0.398050441568845,-0.0570100972771377,63.2713836477987,-3.20664561665629,0.111111111111111,1292
"406","Tyrod Taylor",2023,2011,0.504181146567619,0.000118999915869093,71.4,4.38499879546282,19.5,224,0.723827192317227,0.0405367941619109,71.7542250530786,0.646329738804245,0.206933911159263,2506
"407","Carson Wentz",2016,2016,0.50321042044601,0.0157439474526106,69.9,-0.862438241640727,17.3,662,0.699974312784475,0.0246883244780608,71.7746132386508,-0.582893685404497,0.193265007320644,4099
"408","Sam Bradford",2012,2010,0.502863068519433,0.0100713080129303,70.4,-2.1071966868827,18.3,605,0.52832133695777,-0.052169890755728,69.5458036543822,-1.78140429316448,0.181399631675875,3238
"409","Joe Flacco",2011,2008,0.502341312871289,0.0651191946598439,65.3,-1.64197818731945,18.8,657,0.62135294673375,0.00291451803018205,69.3721313461771,-0.559324360465622,0.171396140749149,8401
"410","Cam Newton",2020,2011,0.502092829265289,0.00410601122413307,70.9,-1.02360976833693,23.8,420,0.749473134882384,0.0574489318781249,71.8133707865169,-1.50275250415999,0.187700534759358,6142
"411","Jay Cutler",2012,2006,0.49918935551642,-0.0163729652815106,72.6,-1.06290197729515,20.5,496,0.609306851373976,0.00151636696416419,68.8570619404349,0.853191268363745,0.174986580783682,5575
"412","Matt Barkley",2016,2013,0.499122947584178,-0.0207647236574625,73,-0.87175719266714,9.7,223,NA,NA,NA,NA,NA,NA
"413","C.J. Stroud",2025,2023,0.498925725463658,0.0660148204624814,65,-1.61522328853607,13.9,559,0.808322455512967,0.0502852662476123,76.5215425531915,-0.894767989241888,0.185185185185185,1904
"414","Dak Prescott",2017,2016,0.498880456310921,-0.0122409343118802,72.2,-0.240988364729149,15.8,554,0.91826649078844,0.126672625636074,80.1896866606983,1.56837276878728,0.162627894453419,5757
"415","Ryan Fitzpatrick",2017,2005,0.496500573471885,0.0328294330462125,67.9,-1.61161082131522,11.3,180,0.579017019221932,0.0214060981796244,65.4498023005032,-0.630337029579215,0.160486995019369,5674
"416","Matt Hasselbeck",2010,1998,0.49583557251813,-0.0349907169296183,74.1,-1.12717436958653,22.7,566,0.520380978669655,-0.0372756484573726,67.7805502063274,-1.22834841806829,0.216981132075472,3654
"417","Matt Ryan",2021,2008,0.494930021742532,-0.0421361365012628,74.7,1.75923634169286,16.3,617,0.905821684389687,0.103304957449785,80.730351371077,2.39272746788411,0.1603125,9661
"418","Jason Campbell",2010,2005,0.494377461737905,0.0400516649770421,67.1,-0.138733103687381,21.4,387,0.553235691292,0.00251091050230061,65.8374911660777,-0.640867397001132,0.178010471204188,2866
"419","Jacoby Brissett",2025,2016,0.494306977306199,0.00197711921212581,70.6,1.63531999228037,19.1,550,0.556698108916376,-0.0180830323167027,67.8948222565688,-1.2221675388783,0.188177339901478,2672
"420","Josh McCown",2017,2002,0.494209157420219,0.0312435771661803,67.9,5.53414226736429,22,455,0.420879845217913,-0.0159648682673421,60.7247076023392,0.236423726068185,0.201492537313433,2085
"421","Joe Flacco",2024,2008,0.492442681289277,-0.010177726653975,71.6,1.06912080414039,23.1,270,0.62135294673375,0.00291451803018205,69.3721313461771,-0.559324360465622,0.171396140749149,8401
